Name,Email,Phone,Year,Dept
Student 10351,student10351@example.com,9119274278,1,CS
Student 10352,student10352@example.com,9550876062,5,EE
Student 10353,student10353@example.com,9573912222,2,CE
Student 10354,student10354@example.com,9582677747,3,EE
Student 10355,student10355@example.com,9997550178,5,CS
Student 10356,student10356@example.com,9394379872,1,ME
Student 10357,student10357@example.com,9484395584,4,ME
Student 10358,student10358@example.com,9942767416,4,EE
Student 10359,student10359@example.com,9743437450,2,CS
Student 10360,student10360@example.com,9816150757,3,CS
Student 10361,student10361@example.com,9810017889,2,CS
Student 10362,student10362@example.com,9212284062,5,EE
Student 10363,student10363@example.com,9329021491,3,ME
Student 10364,student10364@example.com,9927924051,1,CE
Student 10365,student10365@example.com,9281267800,5,CS
Student 10366,student10366@example.com,9912015891,5,CS
Student 10367,student10367@example.com,9523943240,2,ME
Student 10368,student10368@example.com,9636950302,2,EE
Student 10369,student10369@example.com,9283529176,2,EE
Student 10370,student10370@example.com,9705539823,5,ME
Student 10371,student10371@example.com,9674885158,3,ME
Student 10372,student10372@example.com,9552097228,4,EE
Student 10373,student10373@example.com,9835794833,3,ME
Student 10374,student10374@example.com,9615044787,5,ME
Student 10375,student10375@example.com,9312334851,3,ME
Student 10376,student10376@example.com,9849003672,5,CS
Student 10377,student10377@example.com,9972914011,4,ME
Student 10378,student10378@example.com,9407384515,2,CS
Student 10379,student10379@example.com,9160410047,4,EE
Student 10380,student10380@example.com,9341357024,4,CE
Student 10381,student10381@example.com,9236231880,5,CE
Student 10382,student10382@example.com,9341596868,5,CE
Student 10383,student10383@example.com,9341486124,3,CE
Student 10384,student10384@example.com,9596195789,2,EE
Student 10385,student10385@example.com,9542448692,2,CS
Student 10386,student10386@example.com,9966728643,2,CE
Student 10387,student10387@example.com,9445850864,2,EE
Student 10388,student10388@example.com,9858444699,4,CS
Student 10389,student10389@example.com,9238272031,4,CS
Student 10390,student10390@example.com,9549109004,1,EE
Student 10391,student10391@example.com,9471231872,3,EE
Student 10392,student10392@example.com,9683250719,4,EE
Student 10393,student10393@example.com,9898529865,2,CE
Student 10394,student10394@example.com,9744938882,2,EE
Student 10395,student10395@example.com,9262002254,4,EE
Student 10396,student10396@example.com,9305396813,5,ME
Student 10397,student10397@example.com,9955860968,1,CS
Student 10398,student10398@example.com,9945805647,4,EE
Student 10399,student10399@example.com,9500044426,3,ME
Student 10400,student10400@example.com,9979780856,4,ME
Student 10401,student10401@example.com,9348925026,1,ME
Student 10402,student10402@example.com,9723442462,2,ME
Student 10403,student10403@example.com,9418211025,1,CE
Student 10404,student10404@example.com,9998385317,4,CE
Student 10405,student10405@example.com,9781877802,4,CE
Student 10406,student10406@example.com,9685999825,3,EE
Student 10407,student10407@example.com,9613545795,3,CS
Student 10408,student10408@example.com,9588748206,2,ME
Student 10409,student10409@example.com,9374729307,5,EE
Student 10410,student10410@example.com,9831121840,4,ME
Student 10411,student10411@example.com,9352195751,2,CS
Student 10412,student10412@example.com,9109091498,2,CS
Student 10413,student10413@example.com,9160452241,5,ME
Student 10414,student10414@example.com,9603578573,1,ME
Student 10415,student10415@example.com,9905082224,3,ME
Student 10416,student10416@example.com,9309593638,2,CE
Student 10417,student10417@example.com,9798741159,3,CS
Student 10418,student10418@example.com,9720255384,5,EE
Student 10419,student10419@example.com,9961393980,3,CE
Student 10420,student10420@example.com,9978433774,5,CS
Student 10421,student10421@example.com,9666924983,4,EE
Student 10422,student10422@example.com,9404221639,2,CE
Student 10423,student10423@example.com,9139125017,4,EE
Student 10424,student10424@example.com,9440539950,3,EE
Student 10425,student10425@example.com,9879229095,4,EE
Student 10426,student10426@example.com,9339277074,4,EE
Student 10427,student10427@example.com,9307160347,3,EE
Student 10428,student10428@example.com,9606418481,1,CE
Student 10429,student10429@example.com,9152460051,2,CE
Student 10430,student10430@example.com,9135209548,4,CE
Student 10431,student10431@example.com,9996041022,2,EE
Student 10432,student10432@example.com,9880088006,4,ME
Student 10433,student10433@example.com,9805648397,2,ME
Student 10434,student10434@example.com,9259692126,1,CS
Student 10435,student10435@example.com,9867851326,3,ME
Student 10436,student10436@example.com,9810416495,3,EE
Student 10437,student10437@example.com,9597531214,2,CS
Student 10438,student10438@example.com,9943801375,2,CE
Student 10439,student10439@example.com,9451091291,4,CE
Student 10440,student10440@example.com,9356144129,5,CS
Student 10441,student10441@example.com,9312516146,3,ME
Student 10442,student10442@example.com,9336688950,5,ME
Student 10443,student10443@example.com,9613088751,3,CE
Student 10444,student10444@example.com,9940162931,1,EE
Student 10445,student10445@example.com,9374976242,1,CS
Student 10446,student10446@example.com,9242417167,4,CE
Student 10447,student10447@example.com,9185309692,2,CE
Student 10448,student10448@example.com,9991291201,3,CS
Student 10449,student10449@example.com,9655027423,2,CE
Student 10450,student10450@example.com,9909456172,3,ME
Student 10451,student10451@example.com,9218550050,1,CS
Student 10452,student10452@example.com,9416181363,2,CS
Student 10453,student10453@example.com,9927863865,2,EE
Student 10454,student10454@example.com,9193449866,3,CE
Student 10455,student10455@example.com,9213193512,3,EE
Student 10456,student10456@example.com,9554523767,1,EE
Student 10457,student10457@example.com,9528005380,1,ME
Student 10458,student10458@example.com,9707818218,5,CS
Student 10459,student10459@example.com,9947701445,1,CE
Student 10460,student10460@example.com,9228563086,3,ME
Student 10461,student10461@example.com,9483778518,5,EE
Student 10462,student10462@example.com,9940459045,1,CS
Student 10463,student10463@example.com,9113701608,2,ME
Student 10464,student10464@example.com,9589660054,3,ME
Student 10465,student10465@example.com,9271678218,3,EE
Student 10466,student10466@example.com,9800686368,5,CS
Student 10467,student10467@example.com,9272742686,4,CS
Student 10468,student10468@example.com,9320042560,5,EE
Student 10469,student10469@example.com,9675573799,4,CS
Student 10470,student10470@example.com,9531738378,2,EE
Student 10471,student10471@example.com,9754972495,2,CE
Student 10472,student10472@example.com,9971361455,2,CS
Student 10473,student10473@example.com,9412685181,4,CE
Student 10474,student10474@example.com,9833438010,3,CE
Student 10475,student10475@example.com,9127408607,2,CS
Student 10476,student10476@example.com,9187449772,3,EE
Student 10477,student10477@example.com,9663543196,5,CE
Student 10478,student10478@example.com,9700213202,2,CE
Student 10479,student10479@example.com,9653773432,1,ME
Student 10480,student10480@example.com,9286103081,3,CS
Student 10481,student10481@example.com,9598684271,5,EE
Student 10482,student10482@example.com,9196047705,4,CS
Student 10483,student10483@example.com,9956172818,4,CE
Student 10484,student10484@example.com,9289127225,5,EE
Student 10485,student10485@example.com,9366324440,3,CE
Student 10486,student10486@example.com,9792786896,2,ME
Student 10487,student10487@example.com,9185657710,5,ME
Student 10488,student10488@example.com,9671937770,5,CE
Student 10489,student10489@example.com,9686877807,2,EE
Student 10490,student10490@example.com,9350102563,2,CS
Student 10491,student10491@example.com,9671329076,3,CS
Student 10492,student10492@example.com,9657574383,5,ME
Student 10493,student10493@example.com,9807795452,2,ME
Student 10494,student10494@example.com,9223016095,2,EE
Student 10495,student10495@example.com,9982563574,5,CS
Student 10496,student10496@example.com,9258238895,2,EE
Student 10497,student10497@example.com,9780734801,1,CS
Student 10498,student10498@example.com,9863062883,1,CS
Student 10499,student10499@example.com,9861435264,5,CE
Student 10500,student10500@example.com,9713042208,3,CE
Student 10501,student10501@example.com,9528136610,4,ME
Student 10502,student10502@example.com,9477600269,1,ME
Student 10503,student10503@example.com,9266676707,1,CE
Student 10504,student10504@example.com,9871847041,2,CE
Student 10505,student10505@example.com,9757761584,1,EE
Student 10506,student10506@example.com,9205682694,3,CS
Student 10507,student10507@example.com,9848535075,4,CE
Student 10508,student10508@example.com,9617561712,4,EE
Student 10509,student10509@example.com,9392748615,2,CS
Student 10510,student10510@example.com,9783776074,5,CS
Student 10511,student10511@example.com,9376392560,5,CE
Student 10512,student10512@example.com,9829633252,3,ME
Student 10513,student10513@example.com,9590626435,3,CS
Student 10514,student10514@example.com,9130568159,2,CS
Student 10515,student10515@example.com,9421420215,1,EE
Student 10516,student10516@example.com,9985062719,1,EE
Student 10517,student10517@example.com,9360395624,3,EE
Student 10518,student10518@example.com,9567727469,1,CS
Student 10519,student10519@example.com,9499806850,5,CE
Student 10520,student10520@example.com,9513421727,1,CS
Student 10521,student10521@example.com,9538525357,3,ME
Student 10522,student10522@example.com,9672413765,2,CS
Student 10523,student10523@example.com,9862460423,1,EE
Student 10524,student10524@example.com,9825387525,1,ME
Student 10525,student10525@example.com,9155707926,5,CS
Student 10526,student10526@example.com,9947561074,4,CE
Student 10527,student10527@example.com,9546404161,4,CE
Student 10528,student10528@example.com,9654998656,2,CE
Student 10529,student10529@example.com,9561148152,2,EE
Student 10530,student10530@example.com,9855410579,1,CE
Student 10531,student10531@example.com,9456343874,4,EE
Student 10532,student10532@example.com,9310416782,1,CS
Student 10533,student10533@example.com,9312058238,3,EE
Student 10534,student10534@example.com,9232118560,2,EE
Student 10535,student10535@example.com,9487107083,1,EE
Student 10536,student10536@example.com,9519268139,2,EE
Student 10537,student10537@example.com,9854657694,4,ME
Student 10538,student10538@example.com,9613677762,5,CE
Student 10539,student10539@example.com,9161363141,1,ME
Student 10540,student10540@example.com,9209611035,3,CS
Student 10541,student10541@example.com,9156444871,3,CS
Student 10542,student10542@example.com,9143306998,5,CS
Student 10543,student10543@example.com,9345215851,2,EE
Student 10544,student10544@example.com,9161640316,2,ME
Student 10545,student10545@example.com,9427230827,1,CE
Student 10546,student10546@example.com,9976044201,5,CE
Student 10547,student10547@example.com,9987275295,5,CS
Student 10548,student10548@example.com,9707886406,2,CS
Student 10549,student10549@example.com,9729435479,2,CS
Student 10550,student10550@example.com,9143231039,1,ME
Student 10551,student10551@example.com,9652830430,4,CS
Student 10552,student10552@example.com,9592350874,4,EE
Student 10553,student10553@example.com,9989436995,2,CE
Student 10554,student10554@example.com,9347669061,2,CE
Student 10555,student10555@example.com,9399574300,1,CE
Student 10556,student10556@example.com,9869567706,4,ME
Student 10557,student10557@example.com,9302748119,5,ME
Student 10558,student10558@example.com,9329812778,5,EE
Student 10559,student10559@example.com,9187725669,4,ME
Student 10560,student10560@example.com,9680138828,5,ME
Student 10561,student10561@example.com,9470686233,4,ME
Student 10562,student10562@example.com,9123346486,5,EE
Student 10563,student10563@example.com,9154868478,4,EE
Student 10564,student10564@example.com,9764742702,4,EE
Student 10565,student10565@example.com,9908132379,4,CS
Student 10566,student10566@example.com,9188674551,3,ME
Student 10567,student10567@example.com,9806101522,4,CE
Student 10568,student10568@example.com,9346163166,1,ME
Student 10569,student10569@example.com,9347648225,5,EE
Student 10570,student10570@example.com,9787480055,3,ME
Student 10571,student10571@example.com,9315764937,1,CS
Student 10572,student10572@example.com,9550014154,2,EE
Student 10573,student10573@example.com,9683913664,1,CE
Student 10574,student10574@example.com,9601866058,3,CS
Student 10575,student10575@example.com,9421136832,3,ME
Student 10576,student10576@example.com,9355518051,4,ME
Student 10577,student10577@example.com,9293442000,2,ME
Student 10578,student10578@example.com,9153257880,2,CS
Student 10579,student10579@example.com,9330354305,2,ME
Student 10580,student10580@example.com,9446348323,5,EE
Student 10581,student10581@example.com,9483464437,4,CE
Student 10582,student10582@example.com,9529267755,4,CS
Student 10583,student10583@example.com,9593320149,4,EE
Student 10584,student10584@example.com,9859919056,1,ME
Student 10585,student10585@example.com,9176588057,3,CS
Student 10586,student10586@example.com,9423797719,4,CE
Student 10587,student10587@example.com,9628927544,4,EE
Student 10588,student10588@example.com,9257968441,5,ME
Student 10589,student10589@example.com,9214079164,3,ME
Student 10590,student10590@example.com,9825466574,3,ME
Student 10591,student10591@example.com,9542665700,2,CS
Student 10592,student10592@example.com,9982693694,5,ME
Student 10593,student10593@example.com,9316232499,2,CS
Student 10594,student10594@example.com,9862238252,3,ME
Student 10595,student10595@example.com,9942291581,4,CE
